rk,school,div,str,ofs,dfs,sos
61,North Greenville,D1,0.615,0.784,1.276,0.715
62,Lasell,D3,0.600,0.775,1.291,0.554
63,Emmanuel (GA),D1,0.599,0.774,1.292,0.729
64,East. Mennonite,D3,0.583,0.763,1.310,0.510
65,Medaille,D3,0.582,0.763,1.311,0.515
66,Lakeland,D3,0.575,0.758,1.319,0.517
67,Benedictine (IL),D3,0.550,0.741,1.349,0.503
68,Endicott,D3,0.541,0.736,1.360,0.467
69,Juniata,D3,0.537,0.733,1.365,0.615
70,Emmanuel (MA),D3,0.529,0.727,1.375,0.409
71,Hunter,D3,0.525,0.724,1.381,0.354
72,Ramapo,D3,0.521,0.722,1.386,0.426
73,Lees-McRae,D1,0.516,0.719,1.392,0.775
74,Baruch,D3,0.516,0.718,1.392,0.364
75,Holy Names,D1,0.515,0.718,1.394,0.947
76,Cal Lutheran,D3,0.515,0.717,1.394,0.678
77,Johnson & Wales (RI),D3,0.513,0.716,1.396,0.484
78,SUNY Poly,D3,0.502,0.709,1.411,0.430
79,Charleston (WV),D1,0.499,0.707,1.415,0.939
80,Daniel Webster,D3,0.485,0.696,1.436,0.385
81,Penn St.-Altoona,D3,0.475,0.689,1.451,0.412
82,Marian (WI),D3,0.454,0.674,1.483,0.490
83,Keuka,D3,0.450,0.671,1.491,0.400
84,Penn St.-Behrend,D3,0.437,0.661,1.512,0.488
85,Loras,D3,0.436,0.660,1.515,0.524
86,Wittenberg,D3,0.432,0.658,1.521,0.357
87,D'Youville,D3,0.429,0.655,1.526,0.468
88,Fontbonne,D3,0.429,0.655,1.526,0.254
89,North Central (IL),D3,0.423,0.650,1.538,0.492
90,Greenville,D3,0.422,0.649,1.540,0.350
91,Emerson,D3,0.409,0.639,1.564,0.399
92,Wells,D3,0.405,0.636,1.572,0.433
93,Regis (MA),D3,0.404,0.636,1.573,0.392
94,Hilbert,D3,0.393,0.627,1.596,0.428
95,New Jersey City,D3,0.361,0.600,1.665,0.314
96,Thiel,D3,0.359,0.599,1.669,0.535
97,Cairn,D3,0.336,0.580,1.724,0.459
98,Elms,D3,0.333,0.577,1.733,0.383
99,Mt. St. Vincent,D3,0.332,0.577,1.735,0.318
100,Sage Colleges,D3,0.329,0.573,1.744,0.308
101,Newbury,D3,0.304,0.551,1.813,0.430
102,Lancaster Bible,D3,0.281,0.530,1.885,0.377
103,Bard,D3,0.275,0.525,1.906,0.349
104,Mount Ida,D3,0.258,0.508,1.970,0.400
105,John Jay,D3,0.237,0.487,2.054,0.236
106,Purchase,D3,0.215,0.463,2.158,0.238
107,Albertus Magnus,D3,0.200,0.448,2.234,0.281
108,Wilson,D3,0.196,0.443,2.259,0.417
109,Brooklyn,D3,0.186,0.431,2.318,0.229
110,York (NY),D3,0.182,0.426,2.347,0.245
111,Lehman,D3,0.181,0.425,2.351,0.239
112,CCNY,D3,0.177,0.420,2.380,0.215
113,Olivet,D3,0.174,0.417,2.399,0.468
114,Adrian,D3,0.146,0.382,2.615,0.470
115,Staten Island,D3,0.144,0.379,2.638,0.214
116,St. Joseph's (Brkln),D3,0.113,0.337,2.971,0.179
117,Lesley,D3,0.107,0.327,3.054,0.405
118,Medgar Evers,D3,0.096,0.310,3.230,0.183
119,Yeshiva,D3,0.092,0.303,3.303,0.266
120,Sarah Lawrence,D3,0.052,0.229,4.370,0.254
121,Rust,D3,0.025,0.158,6.348,0.344
